2020-06-12 06:56:30,62.3
2020-06-12 06:56:52,63.376
2020-06-12 06:57:17,63.376
2020-06-12 06:57:42,63.376
2020-06-12 06:58:08,63.376
2020-06-12 06:58:34,63.376
2020-06-12 06:59:01,63.376
2020-06-12 06:59:28,62.838
2020-06-12 06:59:50,62.838
2020-06-12 07:00:12,63.376
2020-06-12 07:00:35,62.838
2020-06-12 07:00:58,63.376
2020-06-12 07:01:22,62.838
2020-06-12 07:01:45,63.376
2020-06-12 07:02:09,63.376
2020-06-12 07:02:34,63.376
2020-06-12 07:02:59,63.376
2020-06-12 07:03:23,63.376
2020-06-12 07:03:49,63.914
2020-06-12 07:04:15,62.838
2020-06-12 07:04:42,63.376
2020-06-12 07:05:10,63.914
2020-06-12 07:05:38,63.376
2020-06-12 07:06:07,63.914
2020-06-12 07:06:29,64.452
2020-06-12 07:06:52,63.376
2020-06-12 07:07:18,63.914
2020-06-12 07:07:44,63.376
2020-06-12 07:08:10,63.914
2020-06-12 07:08:36,63.376
2020-06-12 07:09:02,63.376
2020-06-12 07:09:28,63.376
2020-06-12 07:09:55,63.376
2020-06-12 07:10:22,63.914
2020-06-12 07:10:49,63.376
2020-06-12 07:11:16,63.914
2020-06-12 07:11:43,63.376
2020-06-12 07:12:11,63.376
2020-06-12 07:12:38,63.376
2020-06-12 07:13:05,63.376
2020-06-12 07:13:34,63.376
2020-06-12 07:14:03,63.376
2020-06-12 07:14:31,63.376
2020-06-12 07:15:00,63.376
2020-06-12 07:15:29,64.452
2020-06-12 07:15:58,64.452
2020-06-12 07:16:28,64.452
2020-06-12 07:16:59,64.452
2020-06-12 07:17:29,64.452
2020-06-12 07:17:59,64.452
2020-06-12 07:18:30,64.452
2020-06-12 07:19:00,63.914
2020-06-12 07:19:31,64.452
2020-06-12 07:20:03,64.452
2020-06-12 07:20:32,64.452
2020-06-12 07:21:02,64.99
2020-06-12 07:21:31,64.99
2020-06-12 07:21:54,64.452
2020-06-12 07:22:17,64.452
2020-06-12 07:22:42,64.452
2020-06-12 07:23:07,64.99
2020-06-12 07:23:32,64.452
2020-06-12 07:23:57,64.452
2020-06-12 07:24:21,64.452
2020-06-12 07:24:46,64.452
2020-06-12 07:25:10,64.452
2020-06-12 07:25:35,64.452
2020-06-12 07:25:59,64.452
2020-06-12 07:26:24,64.452
2020-06-12 07:26:44,64.99
2020-06-12 07:27:03,64.452
2020-06-12 07:27:23,64.99
2020-06-12 07:27:42,64.99
2020-06-12 07:28:02,64.452
2020-06-12 07:28:21,64.452
2020-06-12 07:28:41,64.99
2020-06-12 07:29:01,64.99
2020-06-12 07:29:20,64.452
2020-06-12 07:29:40,65.528
2020-06-12 07:30:03,66.604
2020-06-12 07:30:24,65.528
2020-06-12 07:30:48,66.604
2020-06-12 07:31:11,66.066
2020-06-12 07:31:35,65.528
2020-06-12 07:31:58,66.066
2020-06-12 07:32:21,65.528
2020-06-12 07:32:45,65.528
2020-06-12 07:33:08,66.066
2020-06-12 07:33:32,65.528
2020-06-12 07:33:56,65.528
2020-06-12 07:34:19,64.99
2020-06-12 07:34:42,64.99
2020-06-12 07:35:06,64.99
2020-06-12 07:35:29,64.452
2020-06-12 07:35:54,66.066
2020-06-12 07:36:18,65.528
2020-06-12 07:36:42,65.528
2020-06-12 07:37:06,65.528
2020-06-12 07:37:30,66.604
2020-06-12 07:37:43,67.68
2020-06-12 07:37:54,66.604
2020-06-12 07:38:19,66.604
2020-06-12 07:38:58,68.218
2020-06-12 07:49:37,62.3
2020-06-12 07:49:41,61.762
2020-06-12 07:49:45,62.3
2020-06-12 07:49:48,61.762
2020-06-12 07:49:52,61.224
2020-06-12 07:49:56,61.224
2020-06-12 07:50:00,61.762
2020-06-12 07:50:04,62.3
2020-06-12 07:50:07,61.224
2020-06-12 07:50:11,61.762
2020-06-12 07:50:15,61.224
2020-06-12 07:50:18,61.762
2020-06-12 07:50:22,61.762
